id,tweet,label
4753,Honestly the better idea is private schools for our people ; the average parent is a poor teacher .,0
4886,I totally agree with you .,0
857,"To be honest , it is long overdue .",0
370,Just like other wolves will fight and die for each other .,0
8959,I wonder what is under the Gobi ?,0
2561,"26155 Yes , our languages really are beautiful , at least I think so .",0
3801,We need to figure out how to make these products on a small scale for the White Nationalist community so we are not stuck buying from anti-White companies .,0
2640,#NAME?,0
5455,The muslims have ultra strict racialist private schools the world over ; why do n't whites ?,0
7425,There are no excuses .,0
4490,"There are a lot of white babies being born in the South , but it 's still not what it should be .",0
2347,"Yeah, if msnbc would air videos like this they 'd get much higher ratings than the same ole negro grumblings .",1
649,Looking forward to it !,0
2781,"Lot of old ambulances , rescue vans ripe for modding to live in .",0
6529,It doesnt even look right .,0
9141,"I'm from a place of 20 ' 000 and it 's 97 % white , come white people !",0
9291,Only Mr. Smith had no prior criminal record .,0
5944,"He said the documentation showed the victims were sent along with several weeks of food , so they were not intended to be killed .",0
6622,Hopefully they will leave YT alone and just deal with the Nigerians when they start chimping out in the streets .,1
615,"That is correct , White men with guns built America , and it will likely take White men with guns to take it back .",0
9033,"I find it funny that people here spend their time trying to figure out if Spaniards , Ukrainians , Portuguese , Italians , and Russians are white enough .",0
2575,"http://www.frontlinesourcegroup.com/ ... FSiCQgo * * * * AGw http://www.jobs-to-careers.com/index...FcKDQgodVk4ANQhttp://www.indeed.com/q-Temp-l-Conroe,-TX-jobs.html",0
53,Get out there and lead by example .,0
3340,Dat Da `` Rainbow Nation '' folks ..... Da rainbow being all the different colours of the trash in Da Street .,1
8101,i live near albany but i could hang out with u if u want we could beat upsome unpure infidels if you would like,1
1705,My last post here if you do n't post in Macedonian thread .,0
9701,We're letting these creatures flow openly through our air and sea ports and not performing so much as a background test on them .,1
7760,They were in a living room sitting on the couch implying that they were a couple .,0
1493,The white nationalist front has never been proven to exist outside of the chairman there waste of your time until it is proved to exist,0
5876,One thing that occurred to me is that the soldiers with those old school battle rifles would have traded them for this Sig in a heartbeat !,0
10664,I base this post on the fact that I live a few hundred yards from the house I was born in and have never felt the desire to suck the milk from anything other than an English nipple .,0
6508,I was hoping someone may have come across something published for his age range or reading level .,0
803,When I see this stuff nowadays it makes me wa n't to punch the white people who fall for it .,1
4953,Its brainwashing starts at school they dont understand they dont know any better .,0
10299,man as that video went along i got more and more fearful that there would be a tag at the end stating all in the video had been assaulted or murdered. glad it turned out better than that .,0
8183,God forbid anyone should promote straight racially loyal hetrosexuality Diablo,1
990,"The great Polish ( but half French ) composer , Frederic Chopin .",0
2774,"According to their facebook page they 're up and running again , not sure how given the loss of the admin block .",0
10254,I plan on making a trip to Kalispell in early August .,0
9226,Any ideas ?,0
3513,If not ...,0
6329,Trying to find out where to buy a copy of White Power that either ships to England or can be bought in England,0
8985,Thank you !,0
219,because they deserve at least a taste of it for helping the white liberals and Jews push it on us I do n't think we should allow it to destroy them though .,1
8417,"A : 4 feet As an exercise , you could get your kids to `` hop '' or step a few times and using a tape measure , figure out their ' average ' stride distance .",0
1288,Of course ATT had to make the one blond boy look stupid .,0
3163,- Pigs Resort To Cannibalism On Modise ? s Farm - News in pictures - Howzit MSN News,0
4678,i agree. just for the simple fact that i grew up in orlando fl. it was a good place to live at one time. but not any more. the crime went up and is still on the rise .,0
2618,Check out the whole series ..,0
3612,"Take a look at this blog , for example .",0
43,"We just recently visited a relative in London .. Lord god , 2011 London is nothing like the 1950 's London I spent holidays in as a wee kid .",0
8582,Like made good money .,0
7535,Although it might freak out the government .. lol My favorite part of St. Augustine Florida .. Is the old city walls .,0
3792,Well if you like to travel mine advice is if they are n't anyone with same beliefs then look in other places and broaden you experiences in other places,0
3571,KR,0
10682,But evertime they took their arms out of water the burning immediately started .,0
1503,"Brown eyes are the only color of eyes that Blacks and Asians have , outside of any outside breeding .",0
6419,Tell the school he called you white boy intentionally to piss you off so you threw one back at him .,0
10520,YouTube - DOG SET ON FIRE WHILE GIVING BIRTH YouTube - Animal Abuse at Child Care Center In Chicago Ghetto,0
3439,YouTube - Grandson attacks and rapes 87-Year-Old bed-ridden amputee Grandmother YouTube - Police are looking for Flash Mob of black Teens who Robbed Dupont Circle Store .,0
1892,Stay for Gel test .,0
9982,Home Schooling is the best option .,0
5255,"White, I agree with some of your points but also not with others .",0
1955,The students who study arts tend to like bohemian teachers while I as a math student prefer more engineer type teachers .,0
5167,A Racist is someone who loves their Race .,0
4814,But I never liked working with metal as much as wood .,0
7225,My God .,0
1505,Note!,0
670,"I mean , who knows ; should n't they watch out ? , they might end up on a terrorism blacklist ...",0
10242,I saw it on friday Thats just about the right impression ( i believe ) one should have about them .,0
8124,In many countries the Jew/white liberal will throw you in jail for longer than a murderer for denying their `` evidence '' !,1
897,It 's like `` The Legend Of / Vigger Charlie '' on crack .,0
9412,This is because much of the disenfranchisement is by way of destroying White cultural identity and pride .,0
2666,I see manialy Blood and Honour use it .,0
3193,It reminded me of a bar-room shootout in old Westerns .,0
2890,I hear Icelandic and Mandarin are among the most difficult .,0
6003,The worst thing about the present immigration is that it 's spread all over the country .,1
9818,I also have ' glass magnet ' type decorations for the patio door .,0
9168,"Agree with the rest , the recent transfer window says everything , hundreds of millions spent on a few players .",0
2621,I have no idea .,0
6202,"In Canada , I 'm sure it means American Injun/Innuit .",0
6931,"Hi there people how are you , i came on here a few years ago and for some reason didnt back on lol. so anyway i hope your all well ,",0
7105,It is a lovely town too .,0
7482,"I need to dust these off and get them back in my work out routine ... it gives you a feeling of purpose to do these , it helps you connect and relate to the folks they 're named in honor of .",0
5813,"Only a f' n jew would have the nerve to hide away in a black country , a fugitive from US law , while making campaign promises at the same time as suing the company he defrauded .",1
2,Some people believe the Jack O ' Lantern also represents the ancient Celtic warrior 's tradition of taking the heads of their enemies as trophies .,0
5970,"But millions can believe a lie for centuries upon centuries , especially when you make investigating the story a crime .",0
2370,http://www.youtube.com/watch?v=O-mRZ...elated&search=http://www.youtube.com/watch?v=qzaV3...elated&search=http://www.youtube.com/watch?v=RRoj1...elated&search=http://www.youtube.com/watch?v=3-URO...elated&search=http://www.youtube.com/watch ? v = v12VY ... elated & search =,0
3804,"Thorongil You get one twin , I get other .",0
1769,See Jeff Cooper for further instruction .,0
9097,"Of course , I 'll get together a band , and we 'll throw nice patriotic parties .",0
6951,Do n't slam on the brakes !,0
6079,Maybe he was that suicide bomber in Iraq who blew himself into a million pieces yesterday with 100 pounds of dynamite .,0
531,Mixed martial arts is generally considered mixing Western and Asian arts together .,0
9232,https : //www.stormfront.org/forum/show ... li-525314.html According the Sweden research. the report clearly show it in figures .,0
9260,Come back home and buy a house near a forest full of game ....,0
7627,im going to be moving from southern california soon to washington and i was wondetring how many people here are in the seattle tacoma area thanks steven,0
7007,So we are upgraded blacks .... ??,0
3120,An Article I wrote about sources of home schooling materials .,0
10270,"Hello Thomas & welcome to SFBritain Good to have another young lad on board .. have a look through the youth section , good info .",0
6259,"I guess in that case , I will just grow a big fro , and it 's no big deal .",0
731,Got a great deal too .,0
3406,This figure is taken from quickresponse which is an organisation in Sweden who 's task is to watch rascist organisations in Sweden,0
2339,See thread `` Racially motivated attacks on white teachers '' : 9 middle schoolers beat a white woman ( teacher ? ) on a bus on the way to school .,0
5991,"The FBI recorded 500 murders in Chicago in 2012 , up from 431 in 2011 .",0
9870,oh i get problems all the time ... a group of spics run into all the time and then talk crap ... next time they try it im not lying down,0
6749,Liberia Awaits,0
2565,Just let Shaniqua leave her kids home to burn the house down while she goes to da club .,1
2581,Thank You for Posting This !!!,0
8768,"The new census has shown some 9.2 million non whites in England and Wales , this was a properly done census in my opinion and has shown that the white population of the UK is barely 50 million",0
7742,"This year I 'm going as a dog , and my two friends are going as a ghost and a mail man .",0
10483,Yep That Is a great Movie But My favorite Is Утомленные солнцем I was actualy wacing it yesturday A verry verry Powerful Film 2508,0
6334,These negro sports are supported with White peoples money .,0
10406,"But one cannot deny that the greatest responsibility for this war goes to France and Great Britain , after all those are those two nations who have declared war in Germany ...",0
9612,Wow ... we are all in AWE !,0
1255,I believe this can be higher since I 've read reports that especially whites in the Free State were not counted in the latest census .,0
2104,I tried to buy an extra copy a while back and it was no longer available from my bookseller .,0
7766,"Kalispell, Montana - YouTube Elliott shooting for the 1st time - YouTube Big Mountain with Grace and Dad - Shreddin ' the Pow - YouTube New years wheelin Montana - YouTube New years wheelin Wild Bill - YouTube Wild Bill New Years Wheelin - YouTube",0
7719,https : //www.stormfront.org/forum/t111114 / https : //www.stormfront.org/forum/t108388 / https : //www.stormfront.org/forum/showthread.php ? t = 108610 https : //www.stormfront.org/forum/t108427 / Make this a great VValentines Day for our movement GOOD LUCK TO ALL WHO WILL BE PASSING OUT THE FLYRES http://www.whitefreespeech.com/sub/i...fleaflets.html,0
7384,VÃ ¡ clav NeckÃ ¡ Å & Karel Å * tÄ drÃ 1\/2 & Marta KubiÅ ¡ ovÃ ¡ - Dary nesem ( 1968 ) - YouTube,0
9798,"The Negro is generally terrified of Whites , the second you stand up to them they usally back away , thats unless they 're carrying a gun at which point the savages are rarely reluctant to use .",1
4994,"Two days , two perps killed .",0
9606,Real shocking ... i was realy upset afterwards,0
7885,Which one is the nice doll ?,0
5057,"No, you will be on the prowl for something to suck on in the nearest public restroom .",0
6750,You seem to have no grasp of the fact that it is the jews who have stolen German identities in the first place to blend in .,0
4434,"There is a sign up , placed by the council , stating `` No Ball Games '' , so what are they doing , yes playing football .",0
3484,Id say move out west were ever either B.C or Alberta all white people in Canada need to move out west so we can take the west back .,0
10163,Does Ireland have a party that is similar to our BNP in the UK ?,0
5318,I would be curious to know where in Missouri you can get a house that cheap ???,0
3816,The reds are always protesting against people like David Irving its time we got out there and counter act them,0
6611,Any hits or misses from the last school year ?,0
9536,Just to show all Whites should have one common goal .,0
2546,I plan to add a few more books today as well,0
7182,And then there is the pesticides on your fresh ( ? ) fruit and veggies .,0
1621,I'm a high school senior .,0
10087,"Many of the famous artists , poets , actors , theater/stage actors , home designers , fashion designers , sculptors , ( all of these are artists ) are gay .",0
7273,This is like `` wiggers '' .,0
7200,I just wonder how long before obango starts bringing them here for a new life .,0
9535,I think this would just be a tighter grip the ZOG would have on us .,1
1096,Once the negros start coming in bunches it will be a hellhole and the whites will have to leave again and start a new community .,1
7337,Pallada Photos - San Francisco Bay,0
9855,"Q : If Timmy can hop a distance of 2 feet and he makes 2 hops , how far did he hop from the starting point to the finishing point ?",0
10151,It is an extremely cruel act against the poor Vodka-bottle forcing it to spend it 's time forever close to a jew .,1
9345,If you are talking about Alexander the Great then yes .,0
2463,"I dont mean with kids THAT young , you are doing the right thing with them.But an extreme approach works with teenagers",0
9464,"I 'm thinking he would look slightly out of place in the ghetto , but hey that 's just my opinion .",0
3700,Why did it take so long to release it ?,0
1788,Let 's hope so !,0
250,Do n't betray your race .,0
8350,It is that whole thing about Standard of living being the most important thing in peoples lives and what they strive for and base their self worth and the worth of others on that is a huge obstacle we need to overcome .,0
9999,It gets back to the question of how we present ourselves in some acceptable fashion while at the same time not changing who we are .,0
7159,America: 25 percent of American students pass their geography America : 25 percent of American students pass their geography `` Speak for Change,0
192,I wish you every success .,0
820,I am located in Vancouver,0
10308,What would you have done instead ?,0
6595,Yeah Das Boot was great got it as present for Christmas .,0
8244,Police intimidate and threaten to cite or arrest white woman for a sign on her house/yard saying `` I rent to white room-mates '' .,0
6596,"Glad some people still opened their homes and let kids trick or treat , even with the usual DieVersity infesting the area .",1
4400,Milwaukee Wisconsin The Third Weekend In July Every Year !,0
8111,Wasn't there something like a big bang in which a burrito exploded and all the beans flew everywhere and started reproducing exponentially ?,1
5388,Just start your own crew and start advertising it in your flyers or whatever if you are atcually active you should email me I 'm trying to set up a network of all the serious white nationalists across Canada .,0
4166,What the Hell is wrong with you people ?,0
9046,That 's great for our Germanic youth but if you want to include all of our youth thats cutting it a bit short is n't it ?,0
4951,"We have a list at the memorial of names `` I was thinking , WTF , grab me a calculator .",0
2687,Our Polish-American reader stands with Donetsk !,0
4390,Russian Oleg and Igor are Slavic versions of Scandinavian Helge and Ingvar .,0
6765,I hope the mods kill this thread .,0
6896,Sometimes I just HAVE to feed the trolls and they serve no positive purpose here .,0
4927,I 'm glad that you 're planning on getting out there to do it .,0
7767,There is a young maid as well and they are about to be married under a sacred tree .... that is what the Oak and fire in the background are about .,0
5552,Campbell 's Biology and Wade 's organic chemistry for example .,0
2607,I would n't take my kids there without some serious hardcore buddies .,0
9652,"Hi, I am 26yo from Glendale AZ .",0
238,I 'll most likely be moving to belfast .,0
4015,The image is tainted and was bad to begin with .,0
9917,Why do they have all these Africans there anyway ?,0
2977,"Well, lets just hope she does n't get thrown onto the same pyre that she wants to burn antisemitic books on .",0
7520,"Good point , straight people do get aids .",0
7557,Tatars that I see on the streets of my town look more European than Osttruppen for example .,0
7025,hey im looking to talk to/meet ppl around my age in my area 16/f/poway sanDiego any1 around me wanna message back to this that be awesome thnkx,0
5473,Exactly!,0
945,Guess I 'm not white .,0
8788,What an ugly hag,0
8509,I myself like to use Euro pride world wide in a collective effort .,0
5097,It'd be nice to know .,0
7389,"Again , I appreciate the contributions to this thread , but videos like this have no value here .",0
6055,The town of Houston is the County seat of Texas county I believe .,0
7846,32-year-old Jason `` Jay '' Tate was found with Kelsey Sue Stahl 's car .,0
6705,Chicago passed New York as America 's murder capital in 2012 despite the Windy City only having a third of the Big Apple 's population .,0
3552,The soldiers of today may face this same treatment before they die if things keep going the way it has been .,0
10670,I seriously ca n't figure what group I belong to ... any suggestions ? * The Mighty Sisto *,0
3360,"Next time you see someone with their pants falling down , just help them !",0
7111,This is EXACTLY the kind of action that will go a long way to saving our race And out of white hating Canada ? who 'd of thought eh ?,0
5628,Good back up because you just never know .,0
2410,He was one of the greatest men to ever draw breath on this planet .,0
5783,Tight as in do n't be a tramp ?,0
4507,Tomorrow you will accept it and the day after that you will embrace it .,0
9047,"*Bernt Anker Hoffman , Pakkis , 1929 .",0
3982,It is n't about wanting another race to die ; it 's about perserving your own .,0
6712,I hope people can pass out candy while watching that game .,0
146,Steve Reed Reporter Three of the suspects charged with the murder of a 12-year old Moore County girl were given suspended sentences for other crimes and were free on probation at the time of her slaying .,0
7671,Travel abroad ( Something I have never done ! ) 5 .,0
2294,Stupid pop up froze the song for the fourth time in a row so I gave up ... will keep it logged for future use when I get the reformatting disc .,0
2253,Purchase both a 22 rifle and pistol .,0
3611,At the moment the situation is dire .,0
5353,"I have a Cracking the new SAT guide , and some books required through an american home school .ISBN-10 : 0375764852 ISBN-13 : 978-0375764851 PM If youre interested .",0
1736,"Its disgusting they these foreigners come over here , stamp their feet and jump above good Irish families and get what they want .",1
8762,another coon giving out about Ireland and as if her opinion counts being second generation London jamican only means her mother was a filthy immigrant who waited till she got off the banana boat to give birth to her litter,1
8497,"Oh dear , Full on white genocide right there .",0
114,"158 carpenter NiB BCG , 1/7 twist , CHF barrel and chamber , comfy CTR stock , etc .",0
10419,It's wise to think in terms of `` 3 's '' when stocking up .,0
6126,"After the party and kid 's games , there were two dozen little `` houses '' set up in the parking lot for trunk-or-treat candy for the kids .",0
6526,"I remember in grade 8 doing a project on that , and I got punished by the teacher because `` only blacks were slaves '' She was an idiot !",0
10144,And then there are those who would settle for having their boredom aleviated by chatting with a white woman via an instant messenger service .,0
498,Taurus Judge buckshot ammo test : Federal 410 Handgun 000 vs 4 buck in ballistic gel - YouTube 4.25 `` barrel : Pretty devestating .,0
4733,hahahahahaha!,0
720,I dont yell at members for asking questions and the answer is we do have many other candidates going to run .,0
4384,"These in Russia i saw was pure black as black as can be , maybe some of them was `` tourists '' and `` students '' but the ones i seen near the out door music show was wearing dirty clothes in their late 20s big gang off them , even seen a girl dating a black .",0
9473,"i have been using Firefox for about 6 months now. ive never looked back , IE is so slow when compared to FF",0
9564,"****ty for me I just moved here 5 weeks ago , I 'm getting turned down left and right when i look for work",0
7068,i'd love to learn wrestling man .,0
3089,I would if I liked my neighbors .. There are some people on this board that I would hate to live next to,0
8256,"In fact , the cosmic jellyfish is part of bubble-shaped supernova remnant IC 443 , the expanding debris cloud from a massive star that exploded .",0
484,White Power Brother !,0
7514,I've actually discussed this idea with others here on SF However it would have to be in a PLE sort of situation to have the number of students and teachers required .,0
596,Watching those videos makes me feel like im going to explode with hatred for those creatures .,1
9734,Dunham is an English name .,0
7028,"Path less traveled , is the safest .",0
6984,"hey how ya doin , my buddy showed me this place last night and ive been checkin it out , im getting ready to move to alabama later this month if i can get my yahoo to connect ill send ya a message , might half to log into chat thow .",0
5164,"``Policeand SPCA officials found over 50 carcasses of pigs on National Council of Province 's Chairperson Thandi Modise 's Potchefstroom farm , and the remaining 85 resorted to eating the dead bodies and drinking their own urine to survive .",0
9791,White Power !,0
1647,"Only the best bowmen could draw the 200lb bows , they were like the Barretts of their day .",0
7786,They talk and talk and talk but before they ever accomplish anything they always have one bad `` ni * * er moment '' and end up getting locked up .,0
9644,In Africa it is traditional to have lots of children and they bring that with them to Europe .,0
2700,I have always liked the double headed eagle .,0
8369,All that the DNA test will prove is that you are still a mongrel .,0
1700,"O and Happy Birthday from Michigan , US to everyone on this page , heh heh .",0
9579,"Yea, I 'm not sure it 's authenithic .",0
5404,It makes me so damn angry that the swedes ca n't see it !!!,0
8252,2 .,0
6842,And encourage your friends/acquaintances you see daily to change this bad habit .,0
2942,He has two previous felony convictions for violent crimes .,0
8060,YouTube - Mad Max & Feral Boy Mad Max and Feral Boy YouTube - Mad Max 2 - Feral Boomerang Kid Feral Boy throws sharpened boomerang and kills bandits,0
7267,"Welcome back , I hope you make s/f a habit .",0
86,Gatsby Coram & Stoney Westmoreland - FedEx Commercial `` Vacation at home '' - YouTube,0
2308,Also you can check out this website .,0
2677,all i can say is thank goodness i was n't educated in this country. i fear for our children i really do !,0
8797,I feel like im the only `` white '' guy here .... Anyway if anybody is in the New York area let me know ! : attack,0
8776,I have tried more than 10 and none of them are accepting loans .,0
2594,"I was just trying to see how many of you saw other races as a bigger thread than your own , and apparently , a few think this way .",0
6791,not sure how we can be anti liberal when we have a prime minister who openly supports israel and sends them cards on their holiday 's laughing stock of the aryan race. not to mention they also openly support the sand people .,1
1029,"If you look at an Alaskan malamute and a timber wolf that are two different species , they look a lot more alike than say a Congolese and a Swede .",1
136,When the girl starts talking the guy in the middles lips start moving .,0
8361,And you will have to teach alot of lies to the students .,0
6240,This is my next read .,0
7080,16,0
2854,"And let 's be honest we live in the real world , not the school world .",0
4409,"that sounds like hippyism. im not leaving my children 's values up for grabs. as ive said before , if parents dont feel their children 's heads with good things then the pc patrol will definitely feel their heads with bad things .",0
1200,May they be put away for good .,1
6121,"Yeah, I saw that ad on TV with the Asian guy and the white girl and it bothered me .",0
4717,Whatever other activities they have been doing I am currently unaware of .,0
10189,"Cut out the chip and soda , candy and sweet drinks Spend 2hr s 3days a week in gym .",0
7608,"Those boys will use the plastic whisks as swords , and the girls ' lego creations will consist of dollhouses for the few white dolls , with the dark ones in the adjoining farm pen .",1
566,Hiya i 'm new here and sick of watching my country become infected with the disease of multiculturalism .,1
8276,People in my circle of acquaintances are a bit obsessed with IQ .,0
5933,How come everybody wants to change their names all of a sudden ?,0
5430,I moved here because I am going to Germany in September and wanted to see my family before I left .,0
5868,"We should at least try to better educate them then , and they should at least want to learn more of the ideology .",0
6296,"I like the Tribes in the Northwest , truly the Noblest Savage .",0
3927,Yea I hate it when geysers of blood come shooting up from graves .,0
6195,"If she did use the money to buy food or get a place to stay and did n't use it to buy drugs or something like that , I would n't say you done a bad thing .",0
9831,Then you are a traitor .,0
8458,The day I chose to have a child I hope there will be many other schools like this across North America .,0
7666,"I prefer classical music and marching band works , particularly the kind of score that was written for marching band , not some pop song transcribed to be played by instruments .",0
7585,I remember when I was at my college during the Holidays ... every single holiday would be mentioned loud and clear except for Christmas ... especially kwanzaa .,0
8760,"If you ever want to just talk to a White activist that is n't a skin , just PM me or AOL : NeoBioCP3 Regards , Kyle",0
8487,"Yes, no nationalists have appointed a Jewish prime minister so I 'm not sure why any one but an anti would claim as such .",0
9546,So far everything has been interchangeable with no problems for me .,0
8858,Have you looked at a fashion magazine lately ??,0
2330,Check out what I 've been doing .,0
3515,I do n't think that any white person with brown hair brown eye 's is infirior to me .,0
2187,Black ' females ' fighting with black police in Harlem after the officers try to ticket them for skipping their fares .,0
195,There are a few schools around here that run women only classes and once school has a six or eight week so called boot camp for women wanting to do krav maga .,0
8274,Why Bedfordshire Needs Kevin Carroll as Police Commissioner,0
9973,I think we can learn from the mistakes of the past.No one is perfect so no one can have total power .,0
5059,German Fest !!!!!!!,0
802,Is it a competition on TV to get the most alien looking black and to put them with a white woman ?,0
5715,I dont think we would get their $,0
9185,I think it is a bit late to think to look after the safety and the future of white people in South africa .,1
7332,"Not because the white man was evil , but because the `` natives '' were .",0
241,"Nothing special , just a brand spanking new word for me .",0
2068,My theory is that diversity is not as popular as the wagon burners on Unity North Dakota would have us believe .,0
7194,I've read many post on here saying Israel gives training to US law enforcement .,0
9364,Right! if you have dark hair you 're not White if you have tanned skin you 're not White Luke Pasqulino is n't White either bang goes 50 percent of the Western and Eastern Mediterrenrean !,0
644,My tongue ring is back where it 's suppose to be but the bottom ball caught my teeth causing the barbell to go at an angel which makes it look closer to the tip .,0
10036,I have taken THAT particular test like ten times before .,0
5103,The people you surround yourself with are another source of brainwashing .,0
5460,"Hilarious bit of irony there , seeing as many whites had blacks do all the hard stuff for them for the first hundred years of the US or so , for FREE .",0
1637,YouTube - & #x202a ; Civilisation EP1#1 & #x202c ; & rlm ; The above is a link to the first section of the first episode .,0
120,I saw Edwards on some TV show not long ago .,0
5873,Will be able to elect our own mayor soon .,0
2981,CA ..,0
5069,How about the hook noses ?,0
3074,It's a pity that for many people here things are that simple when it 's about Poland .,0
9562,Both Asians and whites are composed and calm and blacks seem to have no self control .,1
3278,"A : 20 yards Q : If 3 feet = 1 yard , What distance ( in feet ) was Johnny 's 20 yard football pass ?",0
2135,OFF TOPIC but it has been brought to my attention that this thread is now over a year old so ...,0
7315,So sad !,0
4970,I believe it 's time for Haman to break out his private stash and start sharing with the rest of us .,0
7145,But I guess if something like this would have happened it would 've been my fault right ? ............................,0
134,Anyone know ?,0
4351,Idiotic.,0
5324,"Oops , I forgot Obongo is president , therefor it is free greencard day every day .",0
10322,I run a small crew of Skinheads in the Vancouver / Portland area .,0
8859,Thank you for this post .,0
2559,"Yeah, Swamp soccer is the real sport ... beer , naked men , men in flower dresses Actually , I was planning to attend with a girl team one year ... unfortunately it didn ´ t happen YouTube - Swamp Soccer - Finland",0
62,I heard the feds got him because he ate a chocolate bar and they charged him with racist eating. lol Now im sure he is ok atleast I hope so I look forward to his reading his wisdom as often as he posts it .,0
10650,Their lies are so thick and many that people do n't see the truth when it is in front of them !,1
1358,YouTube - Good Night to Fed Ex,0
7558,I will say I like the idea of this Ruger LCR in 9mm .,0
7417,"Whats the difference between St. Patrcks Day , and Martin Luther King Day ? ........................... On St. Patricks day every body wishes they are Irish .",0
9123,It will be Iran war this time .,0
2467,I hope you all listen to his thoughts in this video - YouTube - & #x202a ; Dr.,0
679,"in a crisis , it wont matter. people will have to join us or face death at the hands of non-whites. its that simple. without the media and schools feeding them lies , they will have nothing to go on by except for real world encounters and cold truth .. and thats when our numbers will get large .",0
7835,OV topics really do come in waves .,0
741,The context that Aryan seems to be used most is to describe a person of European heritage who is of a pure blood line i.e. no Jewish blood in them ect .,0
5307,No the truth 88-----WHITE POWER------WHITE VICTORY------WHITE PRIDE-----88,1
6266,Look at the preservative crap they are eating too .,0
9575,"Thank you for your kind words toward my nation , my friend You are always welcome here - as a friend and as a brother ... we will see each other on WNN also",0
3641,"According to this story , the two Swedes were outnumbered , and the video only showed the final few seconds .",0
444,"Very nice I have a problem with clutter in my room , I would need to throw a hell of a lot out to make mine over but good job",0
8743,Yea their is !,0
3258,"It's pretty simple ; if they come at you , you come at them .",0
4663,Really ?,0
1873,I'm not wasting my time watching that .,0
7341,I could go on for hours pointing out your wigger flaws but im not even gonna waste my time .,0
2596,Sad thing is white nationalists DO judge Negroes by the content of the character .,0
1717,"Police allege the man , described as black and between 17 and 20 , got out of his car , walked back to where Bautista was sitting and shot him .",0
2912,2 ) Full tank of gas 3 ) watch riot on TV from 5 star Hotel 100 miles away .,0
2843,We are always taken by surprise when something happens that we did not foresee .,0
4027,I have nothing against them .,0
5488,They go around school acting like being half White/half black or half White/half asian is something to be proud of .,1
9243,What you say is true but bear in mind that what a person chooses to wear on the outside is a personal statement of what 's on the inside .,0
4485,And then he had the nerve to preach about anti-Semitism from the pulpit .,0
2556,That is just one of the theories .,0
489,"There are many whites out there who would become part of the movement , but know nothing of it !",0
493,Leaves eyes/Liv Kristine / Theater of Tragedy She is Norwegian and her husband I think is German .,0
690,Prosecutors charged a St. Louis man with 12 felonies Monday night in an early morning home invasion that left a nurse dead and an off-duty police officer and her firefighter boyfriend seriously injured .,0
7428,Its funny how the unregistered members or the open forum members try to rationalize their thoughts,0
3821,Another black is now trying to convince me that black slaves were force-fed animal lard through huge tubes and had their hands and feet cut off so they could work in the cotton fields without running away,1
602,i was a bmxer for a while until it got stolen by SOMEONE ... but i turned my attention to mountain bikes ... i like em you can actualy go places not just do stupid dog tricks,0
1911,2508,0
1014,I was a substitute teacher for the Jackson Mississippi Public School System in the late 1990 's .,0
8242,Stop race mixing and discourage those who practice it .,1
1993,Does anyone else find it does n't difficult to find a white Canadian woman to date who is not Looney lefty ?,0
8225,Is n't there some middle ground ?,0
3757,you could easily describe democracy as the destruction of the whites. at least national socialism cared about it 's own people rather than others .,0
2366,I see so many BM/WF around my city its not even funny .,1
5283,I saw the movie and it was so-so .,0
4370,So if a child asks his parents what are they celebrating the parents will answer `` we are celebrating secularism '' ?,0
7933,Incredible range of animals we 've got here .,0
8072,Lets keep it that way and not destroy it Check out this ice cave in Dobšiná Its frigging cold in there,0
1361,"Children of Germany : more at Kinder Deutschlands | Alle Inhalte | DW.DE | 04.06.2014 Text says she is from Portugal , but looks racially mixed .",0
6902,He 's listed in my friends .,0
1526,You sound like an intelligent person but how can you say that we need to remove race from our message when that is our message .,0
1327,As you are such an expert please explain why there has never been any drugs seizures linked to them or even arrests ?,0
7363,So it looks like the Blacks have lost even that one LOL Diablo,1
10426,This is completely disgusting ... How can we continue to house these people who have complete contempt for us and all our laws and customs ?,1
1551,Even the best teachers have to play by THEIR rules so it does n't do much good for them to be there .,0
8341,"I tend to listen to the more Celtic , and Prussian Blue , viking , Saga type stuff .",0
10371,"Since my relatives used to be arranged for a trip when the Feds has a new plan , that means there will be a new framed case in February and it always comes with big events as distraction - false flag terror attack , war , natural disaster or all of them .",0
1337,God save her .,0
3901,Southern tip Logging Lake Looking at Logging Mtn Southern tip Logging Lake Numa Ridge from Bowman lake ranger station Posing for a shot on the bridge across Quartz Creek to the back country campground,0
3010,"This is the false front which jews present to the world , but jews are quite varied in their opinions and beliefs .",1
5041,It's a failure of the irish to do n't have a strong right radical party of their own .,0
9454,"If you need a good dog , you ca n't beat a bull terrier , strong , loyal , great with kids , and have a bite pressure of up to 5000 lbs per square inch , compared to a Rottweiller which is 500 lbs per square inch.Sarge2506.",0
2250,Sounds like paradise to me .,0
7888,"I'm in Australia and I want it to be done and over with , my mum is constantly going on about the Olympics like it 's a big deal .",0
7542,"AS in Business Admin , bachelors may have to wait because the college system in California is falling apart fast with tuition skyrocketing and admission shrinking .",0
5039,They said that statistics show that by the year 2011 Espanol will be the main spoken laungage .,0
2346,Thanks for the share .,0
9938,Give them a thousand bucks for each baby they save .,0
5485,Our town has made the heavily-chaperoned Main-Street party the Halloween tradition .,0
9500,Consider yourself ignored .,0
2784,"Here are some sites that I find to have reasonably reliable information on current events , and other topics .",0
5694,"Having said that , i like it .",0
